id, order_time, fill_time, price, side, status, quantity/lot, fill_price, order_type
0, 2020-01-01 12:00:00, 2020-01-01 12:01:00, 12175.95, BUY, FILLED, 1,12177.0, AGGRESSIVE
3, 2020-01-01 13:40:00, 2020-01-01 13:41:00, 12179.0, BUY, FILLED, 1,12178.55, AGGRESSIVE
6, 2020-01-01 15:00:00, 2020-01-01 15:01:00, 12169.8, BUY, FILLED, 1,12174.55, AGGRESSIVE
9, 2020-01-02 09:15:00, 2020-01-02 09:16:00, 12189.7, SELL, FILLED, 1,12215.35, AGGRESSIVE
12, 2020-01-02 09:16:00, 2020-01-02 09:17:00, 12215.05, SELL, FILLED, 1,12210.15, AGGRESSIVE
15, 2020-01-02 10:16:00, 2020-01-02 10:17:00, 12221.0, SELL, FILLED, 1,12220.6, AGGRESSIVE
18, 2020-01-02 11:36:00, 2020-01-02 11:37:00, 12244.75, SELL, FILLED, 1,12241.85, AGGRESSIVE
21, 2020-01-02 11:56:00, 2020-01-02 11:57:00, 12250.0, SELL, FILLED, 1,12248.9, AGGRESSIVE
24, 2020-01-02 12:16:00, 2020-01-02 12:17:00, 12257.7, SELL, FILLED, 1,12259.45, AGGRESSIVE
27, 2020-01-02 12:36:00, 2020-01-02 12:37:00, 12267.3, SELL, FILLED, 1,12268.05, AGGRESSIVE
30, 2020-01-02 14:56:00, 2020-01-02 14:57:00, 12274.45, SELL, FILLED, 1,12272.75, AGGRESSIVE
33, 2020-01-03 09:16:00, 2020-01-03 09:17:00, 12243.0, BUY, FILLED, 1,12237.0, AGGRESSIVE
36, 2020-01-03 10:56:00, 2020-01-03 10:57:00, 12240.35, BUY, FILLED, 1,12244.25, AGGRESSIVE
39, 2020-01-03 11:16:00, 2020-01-03 11:17:00, 12245.6, SELL, FILLED, 1,12245.6, AGGRESSIVE
42, 2020-01-03 11:36:00, 2020-01-03 11:37:00, 12240.85, BUY, FILLED, 1,12240.95, AGGRESSIVE
45, 2020-01-03 14:16:00, 2020-01-03 14:17:00, 12212.55, BUY, FILLED, 1,12213.8, AGGRESSIVE
48, 2020-01-06 11:00:00, 2020-01-06 11:01:00, 12079.05, BUY, FILLED, 1,12074.75, AGGRESSIVE
51, 2020-01-06 12:20:00, 2020-01-06 12:21:00, 12029.85, SELL, FILLED, 1,12031.4, AGGRESSIVE
54, 2020-01-06 12:40:00, 2020-01-06 12:41:00, 12029.8, BUY, FILLED, 1,12025.95, AGGRESSIVE
57, 2020-01-06 13:20:00, 2020-01-06 13:21:00, 12013.1, BUY, FILLED, 1,12011.15, AGGRESSIVE
60, 2020-01-06 13:40:00, 2020-01-06 13:41:00, 12019.15, SELL, FILLED, 1,12022.8, AGGRESSIVE
63, 2020-01-06 14:00:00, 2020-01-06 14:01:00, 12011.1, BUY, FILLED, 1,12008.25, AGGRESSIVE
66, 2020-01-06 14:20:00, 2020-01-06 14:21:00, 11981.4, BUY, FILLED, 1,11981.65, AGGRESSIVE
69, 2020-01-06 14:40:00, 2020-01-06 14:41:00, 11976.6, BUY, FILLED, 1,11975.8, AGGRESSIVE
72, 2020-01-07 09:15:00, 2020-01-07 09:16:00, 11988.1, BUY, FILLED, 1,12111.05, AGGRESSIVE
75, 2020-01-07 09:16:00, 2020-01-07 09:17:00, 12111.0, SELL, FILLED, 1,12121.4, AGGRESSIVE
78, 2020-01-07 11:36:00, 2020-01-07 11:37:00, 12094.5, SELL, FILLED, 1,12088.3, AGGRESSIVE
81, 2020-01-07 13:16:00, 2020-01-07 13:17:00, 12024.45, BUY, FILLED, 1,12028.0, AGGRESSIVE
84, 2020-01-07 14:16:00, 2020-01-07 14:17:00, 12043.2, SELL, FILLED, 1,12041.3, AGGRESSIVE
87, 2020-01-08 09:16:00, 2020-01-08 09:17:00, 11949.75, BUY, FILLED, 1,11949.2, AGGRESSIVE
90, 2020-01-08 10:36:00, 2020-01-08 10:37:00, 11999.2, BUY, FILLED, 1,12000.8, AGGRESSIVE
93, 2020-01-08 14:56:00, 2020-01-08 14:57:00, 12032.7, SELL, FILLED, 1,12027.8, AGGRESSIVE
96, 2020-01-09 09:15:00, 2020-01-09 09:16:00, 12021.6, BUY, FILLED, 1,12171.3, AGGRESSIVE
99, 2020-01-09 09:16:00, 2020-01-09 09:17:00, 12171.1, SELL, FILLED, 1,12158.7, AGGRESSIVE
102, 2020-01-09 09:36:00, 2020-01-09 09:37:00, 12149.85, BUY, FILLED, 1,12149.0, AGGRESSIVE
105, 2020-01-09 09:56:00, 2020-01-09 09:57:00, 12140.8, BUY, FILLED, 1,12138.35, AGGRESSIVE
108, 2020-01-09 10:16:00, 2020-01-09 10:17:00, 12160.75, SELL, FILLED, 1,12160.75, AGGRESSIVE
111, 2020-01-09 10:36:00, 2020-01-09 10:37:00, 12180.0, SELL, FILLED, 1,12178.7, AGGRESSIVE
114, 2020-01-09 10:56:00, 2020-01-09 10:57:00, 12178.1, BUY, FILLED, 1,12178.5, AGGRESSIVE
117, 2020-01-09 11:36:00, 2020-01-09 11:37:00, 12181.05, SELL, FILLED, 1,12186.4, AGGRESSIVE
120, 2020-01-09 13:36:00, 2020-01-09 13:37:00, 12201.95, BUY, FILLED, 1,12201.9, AGGRESSIVE
123, 2020-01-09 14:16:00, 2020-01-09 14:17:00, 12191.65, BUY, FILLED, 1,12192.6, AGGRESSIVE
126, 2020-01-09 15:15:00, 2020-01-09 15:16:00, 12203.15, SELL, FILLED, 6,12216.5, AGGRESSIVE
127, 2020-01-10 10:20:00, 2020-01-10 10:21:00, 12270.85, SELL, FILLED, 1,12276.05, AGGRESSIVE
130, 2020-01-10 11:40:00, 2020-01-10 11:41:00, 12300.3, SELL, FILLED, 1,12301.6, AGGRESSIVE
133, 2020-01-10 12:00:00, 2020-01-10 12:01:00, 12296.15, BUY, FILLED, 1,12296.65, AGGRESSIVE
136, 2020-01-10 13:00:00, 2020-01-10 13:01:00, 12290.65, BUY, FILLED, 1,12283.45, AGGRESSIVE
139, 2020-01-10 14:20:00, 2020-01-10 14:21:00, 12249.5, SELL, FILLED, 1,12238.55, AGGRESSIVE
142, 2020-01-13 09:16:00, 2020-01-13 09:17:00, 12316.0, SELL, FILLED, 1,12315.75, AGGRESSIVE
145, 2020-01-13 10:16:00, 2020-01-13 10:17:00, 12325.95, SELL, FILLED, 1,12325.2, AGGRESSIVE
148, 2020-01-13 11:36:00, 2020-01-13 11:37:00, 12323.55, BUY, FILLED, 1,12324.0, AGGRESSIVE
151, 2020-01-13 13:56:00, 2020-01-13 13:57:00, 12317.05, SELL, FILLED, 1,12314.6, AGGRESSIVE
154, 2020-01-13 15:15:00, 2020-01-13 15:16:00, 12320.05, BUY, FILLED, 3,12327.85, AGGRESSIVE
155, 2020-01-14 10:00:00, 2020-01-14 10:01:00, 12328.3, BUY, FILLED, 1,12331.3, AGGRESSIVE
158, 2020-01-14 11:40:00, 2020-01-14 11:41:00, 12331.15, SELL, FILLED, 1,12334.05, AGGRESSIVE
161, 2020-01-14 12:00:00, 2020-01-14 12:01:00, 12337.9, SELL, FILLED, 1,12337.45, AGGRESSIVE
164, 2020-01-14 12:40:00, 2020-01-14 12:41:00, 12342.1, SELL, FILLED, 1,12339.1, AGGRESSIVE
167, 2020-01-14 13:00:00, 2020-01-14 13:01:00, 12333.0, BUY, FILLED, 1,12332.85, AGGRESSIVE
170, 2020-01-15 09:15:00, 2020-01-15 09:16:00, 12360.05, SELL, FILLED, 1,12329.65, AGGRESSIVE
173, 2020-01-15 09:16:00, 2020-01-15 09:17:00, 12330.95, BUY, FILLED, 1,12326.85, AGGRESSIVE
176, 2020-01-15 12:16:00, 2020-01-15 12:17:00, 12291.05, BUY, FILLED, 1,12287.05, AGGRESSIVE
179, 2020-01-15 12:36:00, 2020-01-15 12:37:00, 12294.85, SELL, FILLED, 1,12294.3, AGGRESSIVE
182, 2020-01-15 13:56:00, 2020-01-15 13:57:00, 12282.0, BUY, FILLED, 1,12281.35, AGGRESSIVE
185, 2020-01-16 09:15:00, 2020-01-16 09:16:00, 12340.35, BUY, FILLED, 1,12361.35, AGGRESSIVE
188, 2020-01-16 09:16:00, 2020-01-16 09:17:00, 12360.3, SELL, FILLED, 1,12364.8, AGGRESSIVE
191, 2020-01-16 10:56:00, 2020-01-16 10:57:00, 12342.1, BUY, FILLED, 1,12342.75, AGGRESSIVE
194, 2020-01-16 11:36:00, 2020-01-16 11:37:00, 12337.35, SELL, FILLED, 1,12333.5, AGGRESSIVE
197, 2020-01-16 12:16:00, 2020-01-16 12:17:00, 12328.3, BUY, FILLED, 1,12328.05, AGGRESSIVE
200, 2020-01-16 12:36:00, 2020-01-16 12:37:00, 12332.45, SELL, FILLED, 1,12334.95, AGGRESSIVE
203, 2020-01-16 14:36:00, 2020-01-16 14:37:00, 12363.4, SELL, FILLED, 1,12362.9, AGGRESSIVE
206, 2020-01-17 09:15:00, 2020-01-17 09:16:00, 12354.05, BUY, FILLED, 1,12328.2, AGGRESSIVE
209, 2020-01-17 09:16:00, 2020-01-17 09:17:00, 12327.85, BUY, FILLED, 1,12333.0, AGGRESSIVE
212, 2020-01-17 10:36:00, 2020-01-17 10:37:00, 12374.15, SELL, FILLED, 1,12380.25, AGGRESSIVE
215, 2020-01-17 11:56:00, 2020-01-17 11:57:00, 12354.05, SELL, FILLED, 1,12354.3, AGGRESSIVE
218, 2020-01-17 13:36:00, 2020-01-17 13:37:00, 12362.55, SELL, FILLED, 1,12360.6, AGGRESSIVE
221, 2020-01-17 15:15:00, 2020-01-17 15:16:00, 12356.3, BUY, FILLED, 2,12347.95, AGGRESSIVE
222, 2020-01-20 12:40:00, 2020-01-20 12:41:00, 12286.15, BUY, FILLED, 1,12287.15, AGGRESSIVE
225, 2020-01-20 13:00:00, 2020-01-20 13:01:00, 12265.35, BUY, FILLED, 1,12262.3, AGGRESSIVE
228, 2020-01-20 14:00:00, 2020-01-20 14:01:00, 12257.15, BUY, FILLED, 1,12257.8, AGGRESSIVE
231, 2020-01-20 14:40:00, 2020-01-20 14:41:00, 12251.25, SELL, FILLED, 1,12246.5, AGGRESSIVE
234, 2020-01-21 09:16:00, 2020-01-21 09:17:00, 12177.0, BUY, FILLED, 1,12164.1, AGGRESSIVE
237, 2020-01-21 09:56:00, 2020-01-21 09:57:00, 12226.45, SELL, FILLED, 1,12226.55, AGGRESSIVE
240, 2020-01-21 10:16:00, 2020-01-21 10:17:00, 12199.5, BUY, FILLED, 1,12195.05, AGGRESSIVE
243, 2020-01-21 10:36:00, 2020-01-21 10:37:00, 12184.05, BUY, FILLED, 1,12185.15, AGGRESSIVE
246, 2020-01-21 11:16:00, 2020-01-21 11:17:00, 12188.5, SELL, FILLED, 1,12188.3, AGGRESSIVE
249, 2020-01-21 11:36:00, 2020-01-21 11:37:00, 12187.2, SELL, FILLED, 1,12185.45, AGGRESSIVE
252, 2020-01-21 12:16:00, 2020-01-21 12:17:00, 12194.5, BUY, FILLED, 1,12194.65, AGGRESSIVE
255, 2020-01-21 12:36:00, 2020-01-21 12:37:00, 12185.7, BUY, FILLED, 1,12185.4, AGGRESSIVE
258, 2020-01-21 14:56:00, 2020-01-21 14:57:00, 12197.45, SELL, FILLED, 1,12192.1, AGGRESSIVE
261, 2020-01-22 09:16:00, 2020-01-22 09:17:00, 12223.0, SELL, FILLED, 1,12218.8, AGGRESSIVE
264, 2020-01-22 09:56:00, 2020-01-22 09:57:00, 12184.8, BUY, FILLED, 1,12185.95, AGGRESSIVE
267, 2020-01-22 10:16:00, 2020-01-22 10:17:00, 12174.05, BUY, FILLED, 1,12173.95, AGGRESSIVE
270, 2020-01-22 10:56:00, 2020-01-22 10:57:00, 12152.55, SELL, FILLED, 1,12152.0, AGGRESSIVE
273, 2020-01-22 11:16:00, 2020-01-22 11:17:00, 12133.4, BUY, FILLED, 1,12132.25, AGGRESSIVE
276, 2020-01-23 09:15:00, 2020-01-23 09:16:00, 12108.15, SELL, FILLED, 1,12120.3, AGGRESSIVE
279, 2020-01-23 09:16:00, 2020-01-23 09:17:00, 12119.85, SELL, FILLED, 1,12100.05, AGGRESSIVE
282, 2020-01-23 09:36:00, 2020-01-23 09:37:00, 12152.35, SELL, FILLED, 1,12159.55, AGGRESSIVE
285, 2020-01-23 10:16:00, 2020-01-23 10:17:00, 12159.05, BUY, FILLED, 1,12162.2, AGGRESSIVE
288, 2020-01-23 10:36:00, 2020-01-23 10:37:00, 12146.45, BUY, FILLED, 1,12145.45, AGGRESSIVE
291, 2020-01-23 11:56:00, 2020-01-23 11:57:00, 12137.35, SELL, FILLED, 1,12135.3, AGGRESSIVE
294, 2020-01-23 12:16:00, 2020-01-23 12:17:00, 12148.2, SELL, FILLED, 1,12149.85, AGGRESSIVE
297, 2020-01-23 12:36:00, 2020-01-23 12:37:00, 12166.5, SELL, FILLED, 1,12162.1, AGGRESSIVE
300, 2020-01-24 10:00:00, 2020-01-24 10:01:00, 12215.75, SELL, FILLED, 1,12212.9, AGGRESSIVE
303, 2020-01-24 12:00:00, 2020-01-24 12:01:00, 12222.2, BUY, FILLED, 1,12224.55, AGGRESSIVE
306, 2020-01-24 12:20:00, 2020-01-24 12:21:00, 12220.8, BUY, FILLED, 1,12219.6, AGGRESSIVE
309, 2020-01-24 13:00:00, 2020-01-24 13:01:00, 12229.15, SELL, FILLED, 1,12230.2, AGGRESSIVE
312, 2020-01-24 14:20:00, 2020-01-24 14:21:00, 12263.4, SELL, FILLED, 1,12264.1, AGGRESSIVE
315, 2020-01-27 09:15:00, 2020-01-27 09:16:00, 12252.15, SELL, FILLED, 1,12182.65, AGGRESSIVE
318, 2020-01-27 09:16:00, 2020-01-27 09:17:00, 12184.55, BUY, FILLED, 1,12191.45, AGGRESSIVE
321, 2020-01-27 09:56:00, 2020-01-27 09:57:00, 12182.95, BUY, FILLED, 1,12184.3, AGGRESSIVE
324, 2020-01-27 10:36:00, 2020-01-27 10:37:00, 12203.35, BUY, FILLED, 1,12204.85, AGGRESSIVE
327, 2020-01-27 11:36:00, 2020-01-27 11:37:00, 12185.85, BUY, FILLED, 1,12188.75, AGGRESSIVE
330, 2020-01-27 13:16:00, 2020-01-27 13:17:00, 12179.75, BUY, FILLED, 1,12179.45, AGGRESSIVE
333, 2020-01-27 13:36:00, 2020-01-27 13:37:00, 12183.8, SELL, FILLED, 1,12176.8, AGGRESSIVE
336, 2020-01-27 14:16:00, 2020-01-27 14:17:00, 12165.1, BUY, FILLED, 1,12168.15, AGGRESSIVE
339, 2020-01-27 14:36:00, 2020-01-27 14:37:00, 12149.25, BUY, FILLED, 1,12147.55, AGGRESSIVE
342, 2020-01-27 15:15:00, 2020-01-27 15:16:00, 12139.45, SELL, FILLED, 4,12119.4, AGGRESSIVE
343, 2020-01-28 10:00:00, 2020-01-28 10:01:00, 12140.2, BUY, FILLED, 1,12139.95, AGGRESSIVE
346, 2020-01-28 12:40:00, 2020-01-28 12:41:00, 12113.5, BUY, FILLED, 1,12116.2, AGGRESSIVE
349, 2020-01-28 14:20:00, 2020-01-28 14:21:00, 12061.4, BUY, FILLED, 1,12062.45, AGGRESSIVE
352, 2020-01-29 09:15:00, 2020-01-29 09:16:00, 12061.95, BUY, FILLED, 1,12116.75, AGGRESSIVE
355, 2020-01-29 09:16:00, 2020-01-29 09:17:00, 12118.05, SELL, FILLED, 1,12116.0, AGGRESSIVE
358, 2020-01-29 11:36:00, 2020-01-29 11:37:00, 12153.85, SELL, FILLED, 1,12151.1, AGGRESSIVE
361, 2020-01-29 11:56:00, 2020-01-29 11:57:00, 12155.0, BUY, FILLED, 1,12154.2, AGGRESSIVE
364, 2020-01-29 14:16:00, 2020-01-29 14:17:00, 12154.0, BUY, FILLED, 1,12157.45, AGGRESSIVE
367, 2020-01-30 09:15:00, 2020-01-30 09:16:00, 12132.0, BUY, FILLED, 1,12086.7, AGGRESSIVE
370, 2020-01-30 09:16:00, 2020-01-30 09:17:00, 12086.15, BUY, FILLED, 1,12099.6, AGGRESSIVE
373, 2020-01-30 09:36:00, 2020-01-30 09:37:00, 12075.35, BUY, FILLED, 1,12076.1, AGGRESSIVE
376, 2020-01-31 09:16:00, 2020-01-31 09:17:00, 12081.55, SELL, FILLED, 1,12075.15, AGGRESSIVE
379, 2020-01-31 10:16:00, 2020-01-31 10:17:00, 12039.2, BUY, FILLED, 1,12048.2, AGGRESSIVE
382, 2020-01-31 14:16:00, 2020-01-31 14:17:00, 12047.15, SELL, FILLED, 1,12048.6, AGGRESSIVE
385, 2020-01-31 15:15:00, 2020-01-31 15:16:00, 12011.3, SELL, FILLED, 6,11955.15, AGGRESSIVE
386, 2020-02-01 12:00:00, 2020-02-01 12:01:00, 11976.75, SELL, FILLED, 1,11975.1, AGGRESSIVE
389, 2020-02-01 13:20:00, 2020-02-01 13:21:00, 11821.85, BUY, FILLED, 1,11829.55, AGGRESSIVE
205, 2020-01-16 14:36:00, 2020-02-01 13:30:00, 11745.23, BUY, FILLED, 1,11745.23, LIMIT
214, 2020-01-17 10:36:00, 2020-02-01 13:30:00, 11755.44, BUY, FILLED, 1,11755.44, LIMIT
220, 2020-01-17 13:36:00, 2020-02-01 13:30:00, 11744.42, BUY, FILLED, 1,11744.42, LIMIT
172, 2020-01-15 09:15:00, 2020-02-01 13:45:00, 11742.05, BUY, FILLED, 1,11742.05, LIMIT
190, 2020-01-16 09:16:00, 2020-02-01 13:45:00, 11742.29, BUY, FILLED, 1,11742.29, LIMIT
163, 2020-01-14 12:00:00, 2020-02-01 13:46:00, 11721.0, BUY, FILLED, 1,11721.0, LIMIT
166, 2020-01-14 12:40:00, 2020-02-01 13:46:00, 11725.0, BUY, FILLED, 1,11725.0, LIMIT
196, 2020-01-16 11:36:00, 2020-02-01 13:46:00, 11720.48, BUY, FILLED, 1,11720.48, LIMIT
207, 2020-01-17 09:15:00, 2020-02-01 13:46:00, 11736.35, SELL, FILLED, 1,11736.35, SL_LIMIT
217, 2020-01-17 11:56:00, 2020-02-01 13:46:00, 11736.35, BUY, FILLED, 1,11736.35, LIMIT
392, 2020-02-01 14:20:00, 2020-02-01 14:21:00, 11805.1, BUY, FILLED, 1,11818.25, AGGRESSIVE
395, 2020-02-01 14:40:00, 2020-02-01 14:41:00, 11770.8, BUY, FILLED, 1,11775.45, AGGRESSIVE
186, 2020-01-16 09:15:00, 2020-02-01 14:57:00, 11723.33, SELL, FILLED, 1,11723.33, SL_LIMIT
192, 2020-01-16 10:56:00, 2020-02-01 14:57:00, 11725.0, SELL, FILLED, 1,11725.0, SL_LIMIT
160, 2020-01-14 11:40:00, 2020-02-01 14:58:00, 11714.59, BUY, FILLED, 1,11714.59, LIMIT
202, 2020-01-16 12:36:00, 2020-02-01 14:58:00, 11715.83, BUY, FILLED, 1,11715.83, LIMIT
147, 2020-01-13 10:16:00, 2020-02-01 14:59:00, 11709.65, BUY, FILLED, 1,11709.65, LIMIT
156, 2020-01-14 10:00:00, 2020-02-01 14:59:00, 11711.88, SELL, FILLED, 1,11711.88, SL_LIMIT
168, 2020-01-14 13:00:00, 2020-02-01 14:59:00, 11716.35, SELL, FILLED, 1,11716.35, SL_LIMIT
174, 2020-01-15 09:16:00, 2020-02-01 14:59:00, 11714.4, SELL, FILLED, 1,11714.4, SL_LIMIT
198, 2020-01-16 12:16:00, 2020-02-01 14:59:00, 11711.88, SELL, FILLED, 1,11711.88, SL_LIMIT
210, 2020-01-17 09:16:00, 2020-02-01 14:59:00, 11711.46, SELL, FILLED, 1,11711.46, SL_LIMIT
144, 2020-01-13 09:16:00, 2020-02-01 15:00:00, 11700.2, BUY, FILLED, 1,11700.2, LIMIT
149, 2020-01-13 11:36:00, 2020-02-01 15:00:00, 11707.37, SELL, FILLED, 1,11707.37, SL_LIMIT
153, 2020-01-13 13:56:00, 2020-02-01 15:00:00, 11701.2, BUY, FILLED, 1,11701.2, LIMIT
132, 2020-01-10 11:40:00, 2020-02-01 15:01:00, 11685.29, BUY, FILLED, 1,11685.29, LIMIT
181, 2020-01-15 12:36:00, 2020-02-01 15:10:00, 11680.11, BUY, FILLED, 1,11680.11, LIMIT
134, 2020-01-10 12:00:00, 2020-02-01 15:11:00, 11681.34, SELL, FILLED, 1,11681.34, SL_LIMIT
137, 2020-01-10 13:00:00, 2020-02-01 15:11:00, 11676.12, SELL, FILLED, 1,11676.12, SL_LIMIT
177, 2020-01-15 12:16:00, 2020-02-01 15:11:00, 11676.5, SELL, FILLED, 1,11676.5, SL_LIMIT
32, 2020-01-02 14:56:00, 2020-02-01 15:12:00, 11660.73, BUY, FILLED, 1,11660.73, LIMIT
223, 2020-01-20 12:40:00, 2020-02-01 15:12:00, 11671.84, SELL, FILLED, 1,11671.84, SL_LIMIT
129, 2020-01-10 10:20:00, 2020-02-01 15:13:00, 11657.31, BUY, FILLED, 1,11657.31, LIMIT
183, 2020-01-15 13:56:00, 2020-02-01 15:13:00, 11667.9, SELL, FILLED, 1,11667.9, SL_LIMIT
29, 2020-01-02 12:36:00, 2020-02-01 15:14:00, 11653.94, BUY, FILLED, 1,11653.94, LIMIT
314, 2020-01-24 14:20:00, 2020-02-01 15:16:00, 11650.23, BUY, FILLED, 1,11650.23, LIMIT
26, 2020-01-02 12:16:00, 2020-02-01 15:17:00, 11644.81, BUY, FILLED, 1,11644.81, LIMIT
226, 2020-01-20 13:00:00, 2020-02-01 15:17:00, 11652.08, SELL, FILLED, 1,11652.08, SL_LIMIT
229, 2020-01-20 14:00:00, 2020-02-01 15:18:00, 11644.29, SELL, FILLED, 1,11644.29, SL_LIMIT
23, 2020-01-02 11:56:00, 2020-02-01 15:23:00, 11637.5, BUY, FILLED, 1,11637.5, LIMIT
141, 2020-01-10 14:20:00, 2020-02-01 15:23:00, 11637.02, BUY, FILLED, 1,11637.02, LIMIT
233, 2020-01-20 14:40:00, 2020-02-01 15:23:00, 11638.69, BUY, FILLED, 1,11638.69, LIMIT
317, 2020-01-27 09:15:00, 2020-02-01 15:23:00, 11639.54, BUY, FILLED, 1,11639.54, LIMIT
20, 2020-01-02 11:36:00, 2020-02-03 09:15:00, 11632.51, BUY, FILLED, 1,11632.51, LIMIT
34, 2020-01-03 09:16:00, 2020-02-03 09:15:00, 11630.85, SELL, FILLED, 1,11630.85, SL_LIMIT
37, 2020-01-03 10:56:00, 2020-02-03 09:15:00, 11628.33, SELL, FILLED, 1,11628.33, SL_LIMIT
41, 2020-01-03 11:16:00, 2020-02-03 09:15:00, 11633.32, BUY, FILLED, 1,11633.32, LIMIT
398, 2020-02-03 09:16:00, 2020-02-03 09:17:00, 11682.15, SELL, FILLED, 1,11648.55, AGGRESSIVE
311, 2020-01-24 13:00:00, 2020-02-03 09:33:00, 11617.69, BUY, FILLED, 1,11617.69, LIMIT
43, 2020-01-03 11:36:00, 2020-02-03 09:34:00, 11628.81, SELL, FILLED, 1,11628.81, SL_LIMIT
401, 2020-02-03 10:16:00, 2020-02-03 10:17:00, 11722.45, SELL, FILLED, 1,11723.05, AGGRESSIVE
404, 2020-02-03 11:16:00, 2020-02-03 11:17:00, 11701.9, BUY, FILLED, 1,11704.35, AGGRESSIVE
407, 2020-02-03 12:16:00, 2020-02-03 12:17:00, 11674.25, BUY, FILLED, 1,11669.05, AGGRESSIVE
410, 2020-02-03 14:56:00, 2020-02-03 14:57:00, 11730.25, SELL, FILLED, 1,11729.95, AGGRESSIVE
413, 2020-02-04 09:16:00, 2020-02-04 09:17:00, 11805.95, SELL, FILLED, 1,11797.6, AGGRESSIVE
416, 2020-02-04 10:16:00, 2020-02-04 10:17:00, 11863.35, SELL, FILLED, 1,11865.5, AGGRESSIVE
419, 2020-02-04 10:56:00, 2020-02-04 10:57:00, 11901.15, SELL, FILLED, 1,11905.85, AGGRESSIVE
422, 2020-02-04 11:36:00, 2020-02-04 11:37:00, 11945.45, SELL, FILLED, 1,11943.15, AGGRESSIVE
425, 2020-02-04 12:16:00, 2020-02-04 12:17:00, 11943.2, SELL, FILLED, 1,11944.6, AGGRESSIVE
428, 2020-02-04 15:15:00, 2020-02-04 15:16:00, 11971.15, BUY, FILLED, 4,11975.45, AGGRESSIVE
429, 2020-02-05 11:20:00, 2020-02-05 11:21:00, 12026.4, BUY, FILLED, 1,12030.55, AGGRESSIVE
432, 2020-02-05 12:00:00, 2020-02-05 12:01:00, 11996.25, BUY, FILLED, 1,11985.25, AGGRESSIVE
435, 2020-02-05 12:20:00, 2020-02-05 12:21:00, 12011.8, SELL, FILLED, 1,12008.7, AGGRESSIVE
438, 2020-02-05 14:00:00, 2020-02-05 14:01:00, 12043.0, SELL, FILLED, 1,12041.2, AGGRESSIVE
441, 2020-02-05 15:00:00, 2020-02-05 15:01:00, 12086.9, SELL, FILLED, 1,12095.5, AGGRESSIVE
444, 2020-02-06 09:16:00, 2020-02-06 09:17:00, 12120.55, SELL, FILLED, 1,12134.1, AGGRESSIVE
447, 2020-02-06 10:56:00, 2020-02-06 10:57:00, 12100.6, BUY, FILLED, 1,12096.6, AGGRESSIVE
450, 2020-02-06 11:16:00, 2020-02-06 11:17:00, 12095.45, BUY, FILLED, 1,12090.85, AGGRESSIVE
453, 2020-02-06 13:56:00, 2020-02-06 13:57:00, 12113.5, BUY, FILLED, 1,12112.3, AGGRESSIVE
456, 2020-02-06 14:36:00, 2020-02-06 14:37:00, 12122.35, BUY, FILLED, 1,12126.1, AGGRESSIVE
459, 2020-02-06 14:56:00, 2020-02-06 14:57:00, 12122.55, BUY, FILLED, 1,12121.6, AGGRESSIVE
462, 2020-02-07 09:15:00, 2020-02-07 09:16:00, 12133.25, BUY, FILLED, 1,12123.65, AGGRESSIVE
465, 2020-02-07 09:16:00, 2020-02-07 09:17:00, 12124.4, BUY, FILLED, 1,12118.05, AGGRESSIVE
468, 2020-02-07 10:16:00, 2020-02-07 10:17:00, 12113.1, BUY, FILLED, 1,12113.55, AGGRESSIVE
471, 2020-02-07 10:56:00, 2020-02-07 10:57:00, 12111.35, SELL, FILLED, 1,12110.6, AGGRESSIVE
474, 2020-02-07 11:56:00, 2020-02-07 11:57:00, 12092.25, SELL, FILLED, 1,12092.8, AGGRESSIVE
477, 2020-02-10 15:00:00, 2020-02-10 15:01:00, 12008.75, SELL, FILLED, 1,12006.55, AGGRESSIVE
480, 2020-02-11 09:16:00, 2020-02-11 09:17:00, 12122.8, SELL, FILLED, 1,12129.25, AGGRESSIVE
483, 2020-02-11 11:16:00, 2020-02-11 11:17:00, 12141.25, BUY, FILLED, 1,12142.1, AGGRESSIVE
486, 2020-02-11 11:56:00, 2020-02-11 11:57:00, 12135.35, BUY, FILLED, 1,12133.8, AGGRESSIVE
489, 2020-02-11 12:16:00, 2020-02-11 12:17:00, 12118.5, BUY, FILLED, 1,12117.4, AGGRESSIVE
492, 2020-02-11 12:36:00, 2020-02-11 12:37:00, 12133.65, SELL, FILLED, 1,12134.55, AGGRESSIVE
495, 2020-02-11 14:16:00, 2020-02-11 14:17:00, 12135.7, BUY, FILLED, 1,12135.5, AGGRESSIVE
498, 2020-02-11 14:36:00, 2020-02-11 14:37:00, 12125.55, BUY, FILLED, 1,12126.75, AGGRESSIVE
501, 2020-02-12 09:15:00, 2020-02-12 09:16:00, 12110.45, SELL, FILLED, 1,12170.45, AGGRESSIVE
504, 2020-02-12 09:16:00, 2020-02-12 09:17:00, 12170.3, SELL, FILLED, 1,12182.25, AGGRESSIVE
507, 2020-02-12 10:16:00, 2020-02-12 10:17:00, 12226.2, SELL, FILLED, 1,12224.0, AGGRESSIVE
510, 2020-02-12 10:36:00, 2020-02-12 10:37:00, 12230.2, SELL, FILLED, 1,12228.8, AGGRESSIVE
513, 2020-02-12 11:56:00, 2020-02-12 11:57:00, 12202.1, BUY, FILLED, 1,12197.65, AGGRESSIVE
